id_local,id_osm,code_com_d,ame_d,sens_d,local_d,statut_d,code_com_g,ame_g,sens_g,statut_g,date_maj
id_loc387310297,way/387310297,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,COULOIR BUS+VELO,UNIDIRECTIONNEL,EN SERVICE,2024-08-04
id_loc45670534,way/45670534,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-06-28
id_loc376153849,way/376153849,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2015-10-20
id_loc155275947,way/155275947,34129,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34129,AUCUN,,EN SERVICE,2022-11-08
id_loc27124546,way/27124546,34129,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34129,AUCUN,,EN SERVICE,2022-11-08
id_loc558613404,way/558613404,34129,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34129,AUCUN,,EN SERVICE,2018-02-04
id_loc214307820,way/214307820,34129,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34129,AUCUN,,EN SERVICE,2018-02-04
id_loc802984015,way/802984015,34129,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34129,AUCUN,,EN SERVICE,2021-03-25
id_loc802984016,way/802984016,34337,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34337,AUCUN,,EN SERVICE,2021-03-25
id_loc26348708,way/26348708,34337,AUTRE,,,EN SERVICE,34337,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2024-10-08
id_loc695758783,way/695758783,34337,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34337,AUCUN,,EN SERVICE,2019-06-08
id_loc26348706,way/26348706,34337,AUTRE,,,EN SERVICE,34337,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2022-11-27
id_loc22788593,way/22788593,34337,AUTRE,,,EN SERVICE,34337,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2024-10-08
id_loc31450061,way/31450061,34337,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34337,AUCUN,,EN SERVICE,2024-10-08
id_loc922178970,way/922178970,34337,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34337,AUCUN,,EN SERVICE,2024-06-28
id_loc120682829,way/120682829,34337,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34337,AUCUN,,EN SERVICE,2022-11-27
id_loc922178966,way/922178966,34337,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34337,AUCUN,,EN SERVICE,2021-03-25
id_loc426204895,way/426204895,34198,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34198,AUCUN,,EN SERVICE,2016-06-20
id_loc60696586,way/60696586,34198,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34198,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-10-11
id_loc60696585,way/60696585,34198,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34198,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-03-26
id_loc374143414,way/374143414,34198,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34198,AUCUN,,EN SERVICE,2023-07-10
id_loc105576202,way/105576202,34198,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34198,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-03-26
id_loc374143398,way/374143398,34198,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34198,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-03-26
id_loc359148108,way/359148108,34198,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34198,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2022-05-03
id_loc426204918,way/426204918,34198,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34198,AUCUN,,EN SERVICE,2016-06-20
id_loc424082558,way/424082558,34198,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34198,AUCUN,,EN SERVICE,2016-06-20
id_loc426204908,way/426204908,34198,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34198,AUCUN,,EN SERVICE,2016-06-20
id_loc426204916,way/426204916,34198,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34198,AUCUN,,EN SERVICE,2016-06-20
id_loc105576210,way/105576210,34198,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34198,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-03-25
id_loc25891232,way/25891232,34198,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34198,AUCUN,,EN SERVICE,2023-07-10
id_loc922426676,way/922426676,34198,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34198,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-03-26
id_loc381796521,way/381796521,34198,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34198,AUCUN,,EN SERVICE,2022-09-23
id_loc426961246,way/426961246,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-08-19
id_loc38292462,way/38292462,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2019-06-12
id_loc426961240,way/426961240,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-08-20
id_loc468709555,way/468709555,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-08-19
id_loc1206863247,way/1206863247,34172,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-10-17
id_loc468709556,way/468709556,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-08-19
id_loc142576715,way/142576715,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-08-19
id_loc426961238,way/426961238,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-08-19
id_loc468709549,way/468709549,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-08-20
id_loc468709552,way/468709552,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-06-15
id_loc1206863248,way/1206863248,34270,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2024-06-07
id_loc1206863249,way/1206863249,34270,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34270,AUCUN,,EN SERVICE,2024-06-07
id_loc376153854,way/376153854,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2018-01-24
id_loc249934324,way/249934324,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2018-01-24
id_loc363163635,way/363163635,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-03-06
id_loc555423168,way/555423168,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2018-01-24
id_loc362808666,way/362808666,34172,AUTRE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2022-11-14
id_loc148084761,way/148084761,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2018-01-24
id_loc359245285,way/359245285,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-07-08
id_loc370552692,way/370552692,34172,AUTRE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,DOUBLE SENS CYCLABLE BANDE,UNIDIRECTIONNEL,EN SERVICE,2022-01-08
id_loc148082330,way/148082330,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-07-08
id_loc249939677,way/249939677,34172,AUTRE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,DOUBLE SENS CYCLABLE BANDE,UNIDIRECTIONNEL,EN SERVICE,2021-07-05
id_loc95810820,way/95810820,34198,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34198,AUCUN,,EN SERVICE,2020-12-11
id_loc459177942,way/459177942,34129,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34129,AUCUN,,EN SERVICE,2016-12-12
id_loc243498009,way/243498009,34198,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34198,AUCUN,,EN SERVICE,2020-06-27
id_loc815840895,way/815840895,34129,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34129,AUCUN,,EN SERVICE,2020-06-14
id_loc37216161,way/37216161,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-01-04
id_loc1236897994,way/1236897994,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-01-26
id_loc362926238,way/362926238,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,EN SERVICE,2021-08-06
id_loc4218765,way/4218765,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,EN SERVICE,2023-10-24
id_loc120829814,way/120829814,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-03-24
id_loc130012378,way/130012378,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-03-24
id_loc527817766,way/527817766,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-08-24
id_loc295736434,way/295736434,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-09-23
id_loc295735166,way/295735166,34172,PISTE CYCLABLE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2021-05-25
id_loc120829486,way/120829486,34172,BANDE CYCLABLE,UNIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-09-03
id_loc26154839,way/26154839,34172,RAMPE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-07-03
id_loc359148040,way/359148040,34172,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-01-26
id_loc4082885,way/4082885,34172,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-05-25
id_loc359148090,way/359148090,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2019-03-13
id_loc145041968,way/145041968,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2015-10-26
id_loc377053810,way/377053810,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2018-04-24
id_loc1162288622,way/1162288622,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2023-04-13
id_loc159804190,way/159804190,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2021-05-27
id_loc377053815,way/377053815,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2023-04-13
id_loc169949707,way/169949707,34172,PISTE CYCLABLE,UNIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUTRE,UNIDIRECTIONNEL,EN SERVICE,2024-01-26
id_loc557646120,way/557646120,34172,AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2019-03-13
id_loc142176818,way/142176818,34172,VOIE VERTE,BIDIRECTIONNEL,TROTTOIR,EN SERVICE,34172,AUCUN,,EN SERVICE,2020-03-06
id_loc117982985,way/117982985,34172,VOIE VERTE,BIDIRECTIONNEL,CHAUSSEE,EN SERVICE,34172,AUCUN,,EN SERVICE,2024-01-26
